activation,activation_numerical,batch_size,delta_acc,dropout,early_stopping_patience,epochs,mean_train_score,mean_val_score,neurons_1,neurons_2,neurons_3,neurons_4,num_hidden_layers,optimizer,optimizer_numerical,reduce_lr_factor,reduce_lr_min_lr,reduce_lr_patience,std_train_score,std_val_score,weight_contraint
LeakyReLU,1,64,0.0535222466387668,0.2,15,60,0.6992001136144003,0.6636785467465719,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0083529928785999,0.0077354787537525,10.0
LeakyReLU,1,64,0.0524102481876429,0.2,20,60,0.6987183292706808,0.6639220118522644,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0248324857255501,0.0103296975854118,10.0
LeakyReLU,1,64,0.0763008416981788,0.2,20,60,0.7148407498995463,0.6641644438107809,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0046183651643403,0.0101130524941352,10.0
LeakyReLU,1,128,0.0457503659344631,0.2,15,60,0.6955644488334656,0.6651343107223511,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0167472675599455,0.009903779914553,10.0
LeakyReLU,1,128,0.0645761040895972,0.2,15,60,0.7055047551790873,0.6627095540364584,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0047761733599541,0.0101125522111222,10.0
LeakyReLU,1,128,0.0684464960582603,0.2,20,60,0.7153251767158508,0.6695002317428589,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0124269917027044,0.0136985219098403,10.0
LeakyReLU,1,128,0.0707265997326242,0.2,20,60,0.7121754884719849,0.6651329000790914,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0166467762663574,0.006735702632289,10.0
LeakyReLU,1,256,0.0511977088000588,0.2,15,60,0.6994428833325704,0.6653771003087362,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.015683432114221,0.0106940245903265,10.0
LeakyReLU,1,256,0.0453510449057302,0.2,15,60,0.6930164297421774,0.6629509131113688,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0066900308080979,0.0069758199293443,10.0
LeakyReLU,1,256,0.0539826254803096,0.2,20,60,0.6982292135556539,0.6624674797058105,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0083519658004649,0.0115901884562234,10.0
LeakyReLU,1,256,0.0524635584684501,0.2,20,60,0.6979886889457703,0.6631951133410136,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0095373462785558,0.0119010683870251,10.0
LeakyReLU,1,512,0.0555503513666068,0.2,15,60,0.7002917130788168,0.6634375254313151,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0074658757545422,0.011562035361201,10.0
LeakyReLU,1,512,0.0611685708175017,0.2,15,60,0.7024738391240438,0.6619813839594523,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0061476465291464,0.0083820486047396,10.0
LeakyReLU,1,512,0.0360380882027125,0.2,20,60,0.6865912278493246,0.6627084811528524,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0055602064996221,0.0069730705714253,10.0
LeakyReLU,1,512,0.0403399476599129,0.2,20,60,0.687927782535553,0.6612528761227926,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0200600920163468,0.0049384035724799,10.0
LeakyReLU,1,1024,0.0460011626048283,0.2,15,60,0.6919259627660116,0.6614963610967001,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0038763924351535,0.0085506949098206,10.0
LeakyReLU,1,1024,0.0479668479932679,0.2,15,60,0.6939889589945475,0.6622241536776224,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0156646298896528,0.0088223057920289,10.0
LeakyReLU,1,1024,0.0455004187613505,0.2,20,60,0.6908345421155294,0.6607692639032999,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0033893750597268,0.0088218011768512,10.0
LeakyReLU,1,1024,0.058700727540838,0.2,20,60,0.701867918173472,0.6629521449406942,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0061502871945477,0.0104520320122256,10.0
relu,0,64,0.0818919990458308,0.3,15,60,0.715931216875712,0.6617400050163269,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0285173278799145,0.0114522108432746,10.0
relu,0,64,0.0789538378549496,0.3,15,60,0.7173867225646973,0.6648910244305929,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0168343164716985,0.0080023760437283,10.0
relu,0,64,0.0924864231586569,0.3,20,60,0.7232072154680887,0.661982794602712,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0093811634025673,0.0120936153275152,10.0
relu,0,64,0.0965392599424979,0.3,20,60,0.7216332157452902,0.6581006646156311,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0256642940380183,0.0055606564185935,10.0
relu,0,128,0.0868103479867414,0.3,15,60,0.7194478511810303,0.6619810461997986,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0183179189203331,0.0079198808067979,10.0
relu,0,128,0.0641290544549957,0.3,15,60,0.700049082438151,0.657861073811849,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0068333060495742,0.0138227650601251,10.0
relu,0,128,0.0686095674904173,0.3,20,60,0.7024760444959005,0.6573739051818848,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0205761233020707,0.0071844451560578,10.0
relu,0,128,0.0715846140103413,0.3,20,60,0.7114476760228475,0.6639211376508077,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0164484753489909,0.0076543532727622,10.0
relu,0,256,0.0855588521766807,0.3,15,60,0.7199357946713766,0.6631937026977539,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0281569466695281,0.0076079075313538,10.0
relu,0,256,0.0744928444469395,0.3,15,60,0.7099916537602743,0.6607690850893656,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0093223717268242,0.0082926239895854,10.0
relu,0,256,0.0767806205802395,0.3,20,60,0.7107198437054952,0.6600414514541626,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0132688307413761,0.007772553214985,10.0
relu,0,256,0.0736751506371762,0.3,20,60,0.7102329730987549,0.6614970763524374,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0108932364438814,0.0099025525296001,10.0
relu,0,512,0.0764326454147966,0.3,15,60,0.7034425536791483,0.6534942587216696,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.004005004471527,0.0079569469514466,10.0
relu,0,512,0.077599849350523,0.3,15,60,0.710475742816925,0.6593131422996521,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0048786461295008,0.0061403596238074,10.0
relu,0,512,0.0684611487256763,0.3,20,60,0.7057470877965292,0.6605266729990641,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0075739044946441,0.0086442700753378,10.0
relu,0,512,0.0635903005658515,0.3,20,60,0.6976279616355896,0.6559179425239563,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0257247047852772,0.0043769837268738,10.0
relu,0,1024,0.0637286277887046,0.3,15,60,0.6961710850397745,0.6544630527496338,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0136509969217764,0.0043765217554673,10.0
relu,0,1024,0.0725830214187079,0.3,15,60,0.7058694958686829,0.6581024328867594,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0085594020707884,0.0103277144957744,10.0
relu,0,1024,0.0583118195709614,0.3,20,60,0.6975036263465881,0.6590719421704611,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0087900007163218,0.0090168160130058,10.0
relu,0,1024,0.0543640271135169,0.3,20,60,0.6936235427856445,0.6578596433003744,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0098338940783857,0.0093200553357382,10.0
LeakyReLU,1,64,0.0634519315985627,0.3,15,60,0.70914359887441,0.6668318311373392,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0123304028250553,0.0101759070065712,10.0
LeakyReLU,1,64,0.060526151668357,0.3,15,60,0.7030792037645975,0.6629531979560852,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.013799333868744,0.0135929597870213,10.0
LeakyReLU,1,64,0.0685185500124691,0.3,20,60,0.7127810120582581,0.6670740644137064,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0140927996340133,0.0096557221481264,10.0
LeakyReLU,1,64,0.029012285234754,0.3,20,60,0.6791933178901672,0.6600439349810282,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0097083759696803,0.0149756744086888,10.0
LeakyReLU,1,128,0.0483465750631372,0.3,15,60,0.6939868330955505,0.661982258160909,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0131473487264753,0.0105172683816104,10.0
LeakyReLU,1,128,0.0425829316585464,0.3,15,60,0.6886536280314127,0.6605264743169149,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0108495086455821,0.0079497500360735,10.0
LeakyReLU,1,128,0.069553020775332,0.3,20,60,0.712174654006958,0.6658619443575541,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0123626425364637,0.0103513239231872,10.0
LeakyReLU,1,128,0.0410089969056036,0.3,20,60,0.692410429318746,0.6651339530944824,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0116115205630569,0.0089817377135164,10.0
LeakyReLU,1,256,0.0442859178466577,0.3,15,60,0.6890179117520651,0.6597981452941895,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0148305385201349,0.0054041283725332,10.0
LeakyReLU,1,256,0.0399423573471761,0.3,15,60,0.6818653146425883,0.6556760668754578,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0182551829394205,0.0057437852731212,10.0
LeakyReLU,1,256,0.0411887550646166,0.3,20,60,0.6864710847536722,0.6593147317568461,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0135164745126012,0.0102688979098017,10.0
LeakyReLU,1,256,0.0415381442774586,0.3,20,60,0.6899853150049845,0.6624676386515299,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0237787000733523,0.0120187574947253,10.0
LeakyReLU,1,512,0.038163671063049,0.3,15,60,0.6859859228134155,0.6607685685157776,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0084778461978505,0.0073684161080172,10.0
LeakyReLU,1,512,0.0353153147317025,0.3,15,60,0.6858630975087484,0.6624678373336792,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0019294756054127,0.0123614876513737,10.0
LeakyReLU,1,512,0.0380929410809225,0.3,20,60,0.6871982018152872,0.6619813839594523,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0106691240393544,0.007950240497501,10.0
LeakyReLU,1,512,0.0479829157225989,0.3,20,60,0.6937446395556132,0.6619808673858643,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0092554733651812,0.0065104174861819,10.0
LeakyReLU,1,1024,0.0434139035150458,0.3,15,60,0.6876835425694784,0.6590707103411356,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0100541786929977,0.0054038936605967,10.0
LeakyReLU,1,1024,0.04073023290089,0.3,15,60,0.6846527655919393,0.6578580538431803,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0115089746928298,0.0066718751508078,10.0
LeakyReLU,1,1024,0.028202800561344,0.3,20,60,0.6806509494781494,0.6619812250137329,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0103608200292483,0.0074538848208313,10.0
LeakyReLU,1,1024,0.0312372863241785,0.3,20,60,0.6844091415405273,0.6636776526769003,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0048483879842056,0.004724183829684,10.0
relu,0,64,0.0553544410232597,0.4,15,60,0.6981127659479777,0.6614960233370463,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0242108246553133,0.0067701075822092,10.0
relu,0,64,0.0678873043950151,0.4,15,60,0.7056267261505127,0.6607689062754313,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0085495613585999,0.0078629841866171,10.0
relu,0,64,0.0880077206062695,0.4,20,60,0.717866837978363,0.6597993969917297,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0241362289995565,0.0089778909300762,10.0
relu,0,64,0.0911623457873777,0.4,20,60,0.718359371026357,0.6583432555198669,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0199383896725626,0.0058726863890869,10.0
relu,0,128,0.0697160832974422,0.4,15,60,0.705019474029541,0.6590715845425924,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0095157992363349,0.0079934774968558,10.0
relu,0,128,0.0619027754942466,0.4,15,60,0.7008996804555258,0.6600412925084432,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.016446886636117,0.0082205107090233,10.0
relu,0,128,0.0814376616040842,0.4,20,60,0.7164168953895569,0.6624671220779419,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.02903934685661,0.0107802183333153,10.0
relu,0,128,0.071629623150019,0.4,20,60,0.7073209087053934,0.6600423256556193,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0120656521150113,0.0104510585568057,10.0
relu,0,256,0.0747881296089892,0.4,15,60,0.70914359887441,0.6597985029220581,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0139421482999019,0.0070555504158196,10.0
relu,0,256,0.0761554391005912,0.4,15,60,0.7092642188072205,0.6590722799301147,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0157524639888363,0.0100413267157756,10.0
relu,0,256,0.0649624266305571,0.4,20,60,0.7016275525093079,0.6588284571965536,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0173490417296426,0.0060861158546879,10.0
relu,0,256,0.0685286778053639,0.4,20,60,0.7089001536369324,0.6634357770284017,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0108858373965051,0.0064291522996835,10.0
relu,0,512,0.059491021530191,0.4,15,60,0.693140705426534,0.654220461845398,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0207891302925043,0.0036544689406825,10.0
relu,0,512,0.053925853717009,0.4,15,60,0.6966554522514343,0.6610099275906881,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0120085863497758,0.0035972982129173,10.0
relu,0,512,0.0703712004112596,0.4,20,60,0.700778086980184,0.6547056635220846,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0140909603506232,0.0046919937213646,10.0
relu,0,512,0.0476666094085217,0.4,20,60,0.6927740573883057,0.6612543066342672,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0018055653961975,0.0102956144293992,10.0
relu,0,1024,0.046878069014261,0.4,15,60,0.68768310546875,0.6568893988927206,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0076606523267929,0.008457467601186,10.0
relu,0,1024,0.0606312119277954,0.4,15,60,0.697745164235433,0.657858411471049,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.001737072293814,0.0064391138887842,10.0
relu,0,1024,0.061572306803838,0.4,20,60,0.6939876278241476,0.65373561779658,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0070763473758555,0.0053546808391042,10.0
relu,0,1024,0.0539302953781236,0.4,20,60,0.6918046673138937,0.6564045747121176,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0041165076116542,0.0100006323704695,10.0
LeakyReLU,1,64,0.0526764781411947,0.4,15,60,0.7001718084017435,0.665134847164154,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0132671762104533,0.0116854836129395,10.0
LeakyReLU,1,64,0.0479848680257659,0.4,15,60,0.6937459111213684,0.6619808475176493,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.012893781022627,0.0068276759465297,10.0
LeakyReLU,1,64,0.0521854826345483,0.4,20,60,0.6990801890691122,0.664407749970754,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0094198831213123,0.0126891543069551,10.0
LeakyReLU,1,64,0.0514834442067288,0.4,20,60,0.6932585040728251,0.6593147118886312,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0048395857105749,0.0099904267154824,10.0
LeakyReLU,1,128,0.0446680933344085,0.4,15,60,0.6918040911356608,0.6622238159179688,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0050506654514174,0.0078634739342654,10.0
LeakyReLU,1,128,0.0408557877610259,0.4,15,60,0.6857450405756632,0.6588280995686849,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0187087784524872,0.0053343226545735,10.0
LeakyReLU,1,128,0.0448972178189958,0.4,20,60,0.688410222530365,0.6588305632273356,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0092005707730926,0.0127395589529299,10.0
LeakyReLU,1,128,0.0394823078877871,0.4,20,60,0.683076024055481,0.6571309765179952,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0205592240755758,0.0057442718360625,10.0
LeakyReLU,1,256,0.0421624447174848,0.4,15,60,0.6921677788098654,0.6641649603843689,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0004665475897393,0.0117887837940323,10.0
LeakyReLU,1,256,0.0467106652330956,0.4,15,60,0.6901089747746786,0.6593120694160461,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0133324590641525,0.0029636145568472,10.0
LeakyReLU,1,256,0.0495544786289579,0.4,20,60,0.6932594577471415,0.6605273683865865,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0064987279020507,0.0106665776300775,10.0
LeakyReLU,1,256,0.0330247819459387,0.4,20,60,0.6863483985265096,0.6644065181414286,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0081009348962138,0.0100030563528862,10.0
LeakyReLU,1,512,0.0172755192094991,0.4,15,60,0.6709507902463278,0.6595566074053446,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0130154979209724,0.0081370855404617,10.0
LeakyReLU,1,512,0.0254692271627517,0.4,15,60,0.6736191511154175,0.6568887035051981,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0109226525610127,0.00664274864838,10.0
LeakyReLU,1,512,0.0232113227065998,0.4,20,60,0.6733765800793966,0.6581011811892191,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0096820188220788,0.0067369400383913,10.0
LeakyReLU,1,512,0.038470657298559,0.4,20,60,0.6839235623677572,0.6585872769355774,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0071946708367965,0.0098479984922141,10.0
LeakyReLU,1,1024,0.0276545769958671,0.4,15,60,0.6758013566335043,0.6576152841250101,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0100699894938597,0.0039294040446897,10.0
LeakyReLU,1,1024,0.0374802712283822,0.4,15,60,0.6812573870023092,0.6566461126009623,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0078821413785554,0.0070266280780173,10.0
LeakyReLU,1,1024,0.0360967256684523,0.4,20,60,0.6785902976989746,0.6549487908681234,128,512,512,1024,2,adam,0.0,0.1,1e-07,5,0.0097091368309403,0.0070317427883551,10.0
LeakyReLU,1,1024,0.0204865949815668,0.4,20,60,0.6701009074846903,0.6566484173138937,128,512,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0100714340931819,0.0129132888097689,10.0
relu,0,64,0.1013550629433948,0.2,15,60,0.7258724172910055,0.6590721209843954,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0261669105289774,0.0095612892725185,10.0
relu,0,64,0.1264572179760454,0.2,15,60,0.7451487382253011,0.6614975929260254,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0110455541313447,0.0113784661150081,10.0
relu,0,64,0.0962587288658711,0.2,20,60,0.7262363235155741,0.6624679962793986,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0072658988326878,0.0127780304648879,10.0
relu,0,64,0.1115902996371746,0.2,20,60,0.7390881578127543,0.6648925940195719,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0031846094381553,0.0123542220057389,10.0
relu,0,128,0.0767891482151189,0.2,15,60,0.7156879107157389,0.6646500031153361,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0091160163632795,0.0117224526832774,10.0
relu,0,128,0.0846002703530476,0.2,15,60,0.7227206826210022,0.6663475036621094,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0219795293745307,0.0124965920591988,10.0
relu,0,128,0.0843095743817495,0.2,20,60,0.717266837755839,0.6614963610967001,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0250188623227044,0.0081278603022377,10.0
relu,0,128,0.1114275055219173,0.2,20,60,0.7376333077748617,0.6636809905370077,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0086222012831281,0.0144897841616649,10.0
relu,0,256,0.08769617913748,0.2,15,60,0.7202985088030497,0.6622239947319031,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0175078692091387,0.0083355262902645,10.0
relu,0,256,0.0622454103546075,0.2,15,60,0.70344477891922,0.6622243523597717,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0113747906288032,0.0094343452816865,10.0
relu,0,256,0.095728068432853,0.2,20,60,0.7285405198733012,0.6648917198181152,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0017704909989075,0.0095077978529399,10.0
relu,0,256,0.0980265799828552,0.2,20,60,0.7292696237564087,0.6641639073689779,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0116929532175454,0.0089658452390064,10.0
relu,0,512,0.0765556567869787,0.2,15,60,0.7126594185829163,0.6619810263315836,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0105791249907001,0.0072212365588667,10.0
relu,0,512,0.0718165784346533,0.2,15,60,0.7110829552014669,0.6634371678034464,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0170369854525968,0.0105345093877306,10.0
relu,0,512,0.0706918352239702,0.2,20,60,0.7069602012634277,0.6602835456530253,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0149807436027166,0.00689290298961,10.0
relu,0,512,0.0684420324942669,0.2,20,60,0.7021082242329916,0.6571327249209086,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0081876783932347,0.0118522897589381,10.0
relu,0,1024,0.0700961599655363,0.2,15,60,0.7089018225669861,0.6624655326207479,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0168359486603447,0.0061542206583378,10.0
relu,0,1024,0.0776699794533464,0.2,15,60,0.7115675409634908,0.6602833469708761,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0072364281210942,0.00734660792767,10.0
relu,0,1024,0.0735725141862845,0.2,20,60,0.7093846797943115,0.6607701579729716,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.017684772033749,0.0116840257765026,10.0
relu,0,1024,0.0747724464944511,0.2,20,60,0.712782104810079,0.6631935040156046,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0195542769989978,0.0071124283724543,10.0
LeakyReLU,1,64,0.0644161262226202,0.2,15,60,0.711079736550649,0.668046752611796,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0125878640195633,0.0177531860333753,10.0
LeakyReLU,1,64,0.0732324967663473,0.2,15,60,0.7195708950360616,0.670470654964447,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0149392422616833,0.0148819348507089,10.0
LeakyReLU,1,64,0.07196904431436,0.2,20,60,0.7150833010673523,0.6670745809872946,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0192273142793619,0.0115067135454839,10.0
LeakyReLU,1,64,0.0536749612385361,0.2,20,60,0.7044110894203186,0.668527881304423,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0210517292784332,0.0070582778437434,10.0
LeakyReLU,1,128,0.0528111657395295,0.2,15,60,0.6984734932581583,0.6634366313616434,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0138676665109356,0.009363598889011,10.0
LeakyReLU,1,128,0.0609202243271366,0.2,15,60,0.7051406304041544,0.6646500031153361,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0043068801666163,0.011901566377571,10.0
LeakyReLU,1,128,0.0783027484203184,0.2,20,60,0.7195694049199423,0.6673166751861572,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0081291761552017,0.0098509840079501,10.0
LeakyReLU,1,128,0.0522174710366918,0.2,20,60,0.7011409799257914,0.6663460731506348,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0102329093589365,0.0085912034211691,10.0
LeakyReLU,1,256,0.0390229710694516,0.2,15,60,0.6908359328905741,0.6648899515469869,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0111281840753914,0.0056183413714052,10.0
LeakyReLU,1,256,0.0486369690920836,0.2,15,60,0.6926534175872803,0.6605273683865865,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0038307183099588,0.0115399236799821,10.0
LeakyReLU,1,256,0.0435788134786155,0.2,20,60,0.6938663522402445,0.6648911833763123,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0078248590371236,0.0085907356324467,10.0
LeakyReLU,1,256,0.0611672876750532,0.2,20,60,0.7024739384651184,0.6619822780291239,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0042711905995525,0.0106670583735853,10.0
LeakyReLU,1,512,0.0466219334057577,0.2,15,60,0.699443519115448,0.6682867010434469,256,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0129390406010058,0.0112305987158123,10.0
LeakyReLU,1,512,0.0508688702563562,0.2,15,60,0.6987145741780599,0.6648922562599182,256,256,512,1024,2,nadam,1.0,0.1,1e-07,5,0.0066032171460822,0.0110686364074788,10.0
