Unnamed: 0,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream,Genre
5546,0.593,0.85,11.0,-6.341,0.0411,0.000315,1.52e-06,0.067,0.467,125.027,235689.0,32458553.0,198604.0,3619.0,74860409.0,rock
5547,0.642,0.86,2.0,-4.888,0.0561,0.000608,0.0,0.306,0.625,120.059,246131.0,6138518.0,52502.0,831.0,33981204.0,alternative rock
5548,0.561,0.774,7.0,-3.622,0.0737,0.000369,2.36e-06,0.0469,0.903,164.008,179227.0,1444173.0,7822.0,252.0,54554068.0,rock
5549,0.531,0.836,11.0,-5.204,0.101,0.00109,0.0,0.0447,0.637,169.171,208693.0,4923745.0,36897.0,2290.0,45695736.0,rock
5550,0.61,0.663,4.0,-5.871,0.0322,0.00235,0.0,0.269,0.33,120.027,242772.0,10533999.0,79223.0,1515.0,29057905.0,alternative rock
5551,0.601,0.911,9.0,-3.585,0.0406,0.00368,0.0,0.094,0.518,115.047,231960.0,7019140.0,38539.0,1259.0,25167414.0,rock
5553,0.75,0.856,2.0,-5.802,0.0457,0.0778,3.65e-05,0.117,0.94,130.034,181029.0,2417100.0,56689.0,2411.0,32261667.0,hip hop
5554,0.624,0.959,11.0,-6.253,0.0769,0.00133,0.171,0.101,0.69,95.794,202360.0,7838813.0,54757.0,3221.0,38454946.0,alternative rock
5555,0.611,0.577,0.0,-8.728,0.0297,0.26,0.000807,0.467,0.214,119.877,227360.0,5352249.0,35533.0,1941.0,27200967.0,alternative rock
5556,0.601,0.946,4.0,-2.298,0.0656,0.0661,1.12e-05,0.388,0.58,141.929,208133.0,2767937.0,56217.0,1402.0,39900861.0,alternative rock
5557,0.582,0.938,1.0,-5.726,0.0392,0.000733,0.0202,0.0841,0.8,113.999,314487.0,15422807.0,113585.0,5651.0,68945635.0,alternative rock
5558,0.603,0.909,11.0,-4.213,0.0385,0.109,0.249,0.329,0.7,168.116,176920.0,5454.0,164.0,1.0,19648259.0,alternative rock
5559,0.873,0.609,10.0,-6.336,0.0431,0.0104,0.582,0.0999,0.86,129.867,199427.0,3338465.0,21763.0,1141.0,12058671.0,alternative rock
5560,0.635,0.909,1.0,-4.796,0.0553,0.00384,0.0852,0.239,0.639,110.005,190448.0,11364978.0,123180.0,4109.0,47690183.0,alternative rock
5561,0.55,0.377,4.0,-9.933,0.0254,0.442,0.0955,0.126,0.261,113.608,319787.0,923608.0,6143.0,377.0,43906306.0,rock
5562,0.544,0.265,2.0,-11.952,0.035,0.848,0.0,0.196,0.7,133.837,146176.0,363971.0,6660.0,0.0,137567924.0,folk
5563,0.536,0.446,9.0,-14.98,0.029,0.833,0.0103,0.106,0.707,133.785,154627.0,3891764.0,46556.0,1693.0,58107218.0,rock
5564,0.687,0.453,7.0,-11.649,0.0335,0.765,8.49e-06,0.0897,0.83,129.987,230213.0,1986462.0,25833.0,1508.0,62780704.0,folk
5565,0.697,0.676,7.0,-10.742,0.0402,0.706,0.0,0.0824,0.852,148.072,182240.0,1155251.0,11634.0,768.0,88377813.0,folk
5566,0.553,0.652,4.0,-11.625,0.0403,0.81,1.71e-05,0.115,0.66,86.988,194493.0,915910.0,10184.0,20.0,74128784.0,rock
5567,0.661,0.518,6.0,-10.061,0.0319,0.621,1.78e-05,0.0953,0.776,127.266,170760.0,1340232.0,8113.0,438.0,74044787.0,folk
5568,0.705,0.581,11.0,-11.379,0.0455,0.607,1.52e-05,0.117,0.967,163.24,184640.0,647219.0,8610.0,412.0,59851818.0,folk
5569,0.508,0.483,0.0,-13.71,0.0586,0.359,0.000357,0.087,0.749,164.596,144733.0,1200864.0,5623.0,276.0,6271880.0,folk
5570,0.495,0.63,4.0,-11.331,0.0502,0.527,0.0,0.223,0.814,169.112,170942.0,860998.0,5736.0,209.0,11451094.0,folk
5571,0.535,0.233,7.0,-14.728,0.0382,0.643,3.98e-05,0.186,0.466,122.926,128000.0,3649971.0,18700.0,1187.0,17110921.0,folk
5575,0.64,0.844,2.0,-8.412,0.0374,0.395,0.933,0.0827,0.364,119.042,352247.0,17637346.0,151117.0,4223.0,74091758.0,electronic
5576,0.542,0.749,6.0,-8.333,0.0277,0.173,0.942,0.315,0.674,94.031,237827.0,1679.0,10.0,0.0,54464487.0,electronic
5582,0.462,0.15,8.0,-13.531,0.0522,0.984,0.000902,0.105,0.19,98.66,207600.0,1161585.0,44777.0,598.0,33847308.0,jazz
5583,0.639,0.269,8.0,-11.435,0.0698,0.982,0.12,0.141,0.539,124.866,207827.0,334232.0,5599.0,36.0,47465412.0,jazz
5585,0.504,0.0644,2.0,-14.754,0.0408,0.972,4.36e-06,0.174,0.403,106.994,181440.0,1854555.0,24472.0,555.0,76055672.0,jazz
5586,0.591,0.0252,4.0,-15.214,0.0465,0.988,1.23e-05,0.0995,0.347,69.382,194573.0,292529.0,2805.0,75.0,13510127.0,jazz
5587,0.496,0.127,0.0,-14.211,0.0382,0.927,7.07e-05,0.132,0.211,74.746,185587.0,216572.0,0.0,31.0,34496594.0,jazz
5588,0.559,0.0973,8.0,-16.264,0.0463,0.986,0.000104,0.155,0.212,68.3,174867.0,1108194.0,4440.0,298.0,8931598.0,jazz
5590,0.483,0.145,1.0,-14.423,0.039,0.849,3.5e-06,0.214,0.284,72.863,185280.0,4279791.0,40705.0,1835.0,28846850.0,jazz
5591,0.587,0.098,10.0,-15.196,0.0607,0.958,7e-06,0.114,0.288,71.523,224333.0,1021602.0,7829.0,254.0,24288555.0,jazz
5593,0.559,0.972,6.0,-3.524,0.0639,0.0198,6.47e-06,0.393,0.919,82.336,183400.0,86562996.0,903890.0,27455.0,0.0,pop
5598,0.757,0.659,6.0,-6.16,0.0414,0.148,0.0,0.277,0.624,104.008,270285.0,343344.0,10625.0,43.0,2029410.0,alternative rock
5599,0.748,0.903,3.0,-5.877,0.0385,0.0324,0.0,0.106,0.751,115.018,217043.0,2091494.0,34772.0,854.0,14472224.0,alternative rock
5602,0.756,0.401,7.0,-10.702,0.0526,0.582,0.011,0.0541,0.514,101.954,199396.0,6009417.0,97064.0,3528.0,415197366.0,soul
5603,0.772,0.397,7.0,-8.585,0.0391,0.339,0.00541,0.0753,0.617,97.964,172320.0,33534403.0,212232.0,5548.0,144420192.0,soul
5604,0.467,0.42,4.0,-6.957,0.0398,0.509,2.56e-05,0.0707,0.365,146.512,383503.0,33420938.0,293213.0,9735.0,92182484.0,soul
5605,0.786,0.418,9.0,-11.115,0.0432,0.218,0.000158,0.134,0.94,119.101,225373.0,1435742.0,16637.0,537.0,70177689.0,soul
5606,0.823,0.457,6.0,-10.961,0.234,0.206,0.000183,0.0763,0.735,99.163,307063.0,363208.0,3821.0,145.0,80053539.0,soul
5607,0.712,0.393,0.0,-9.538,0.0287,0.158,0.000588,0.0908,0.791,97.918,191636.0,1604715.0,21048.0,366.0,27483881.0,soul
5608,0.665,0.468,5.0,-9.558,0.027,0.019,0.0,0.0987,0.699,109.432,189307.0,1693407.0,9126.0,368.0,11138023.0,soul
5609,0.887,0.519,7.0,-7.992,0.107,0.0344,0.223,0.157,0.652,104.996,195137.0,21967.0,344.0,18.0,28297107.0,soul
5610,0.848,0.499,11.0,-10.176,0.0696,0.261,0.517,0.209,0.879,81.098,227480.0,255225.0,2400.0,189.0,16921524.0,soul
5611,0.523,0.224,9.0,-15.686,0.125,0.587,0.00358,0.124,0.476,147.066,251569.0,11829470.0,98450.0,4551.0,17535643.0,soul
5612,0.624,0.306,2.0,-11.831,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,232667.0,5311560.0,60737.0,1487.0,237667481.0,blues
5613,0.297,0.182,1.0,-10.944,0.0298,0.846,0.00267,0.134,0.092,83.391,159640.0,36594933.0,144874.0,7290.0,162383972.0,blues
5614,0.307,0.43,2.0,-11.333,0.0629,0.288,0.000994,0.0988,0.305,145.224,312173.0,25789509.0,159225.0,6079.0,146914828.0,blues
5615,0.535,0.824,5.0,-10.142,0.0391,0.625,0.0379,0.299,0.895,90.12,250840.0,9786863.0,48914.0,2495.0,53354351.0,blues
5616,0.328,0.681,4.0,-6.388,0.0426,0.386,0.0,0.73,0.269,134.032,350867.0,29891350.0,449880.0,16481.0,48806476.0,blues
5617,0.751,0.674,9.0,-12.976,0.0425,0.0214,0.000143,0.32,0.696,117.969,304293.0,7923230.0,58393.0,1417.0,64985898.0,rock
5618,0.65,0.535,5.0,-13.325,0.0282,0.118,0.0,0.187,0.9,173.8,255293.0,26686814.0,191965.0,4202.0,56141885.0,rock
5619,0.586,0.485,5.0,-8.395,0.0245,0.135,0.0,0.0598,0.351,86.869,283107.0,18663837.0,90279.0,2461.0,0.0,rock
5620,0.624,0.761,11.0,-8.428,0.0293,0.235,0.00015,0.162,0.719,88.542,234267.0,7929115.0,41838.0,979.0,0.0,blues
5621,0.563,0.564,2.0,-9.42,0.0273,0.466,5.72e-06,0.136,0.713,88.757,156373.0,1063941.0,8059.0,371.0,9822411.0,rock
5622,0.579,0.654,1.0,-12.421,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,216467.0,541857220.0,3113453.0,77365.0,524257277.0,pop
5623,0.624,0.531,4.0,-13.23,0.0408,0.0403,1.21e-06,0.0914,0.743,128.08,212240.0,93702243.0,543258.0,10843.0,91276791.0,pop
5624,0.62,0.64,4.0,-12.479,0.0466,0.026,0.0,0.255,0.702,124.051,227760.0,30840638.0,126491.0,4459.0,16984565.0,pop
5625,0.491,0.834,2.0,-11.204,0.0571,0.26,1.07e-05,0.196,0.481,124.122,286467.0,17972560.0,60090.0,2441.0,10671745.0,pop
5626,0.687,0.583,6.0,-13.437,0.0725,0.0861,0.0,0.0758,0.62,122.947,214800.0,15734.0,242.0,30.0,8050932.0,pop
5627,0.623,0.675,10.0,-9.196,0.0309,0.226,8.37e-05,0.156,0.633,118.9,267280.0,5354141.0,25369.0,1743.0,4520938.0,new wave
5628,0.288,0.409,4.0,-12.858,0.0299,0.216,0.000173,0.147,0.258,132.984,196600.0,3533612.0,12728.0,692.0,1278668.0,pop
5629,0.618,0.79,3.0,-8.802,0.0308,0.0564,0.238,0.253,0.688,121.114,210160.0,6802609.0,29067.0,2010.0,3858649.0,new wave
5630,0.605,0.823,2.0,-10.363,0.04,0.0131,2.5e-05,0.288,0.708,122.116,216200.0,4715449.0,16983.0,1097.0,3160353.0,new wave
5631,0.331,0.394,11.0,-14.002,0.0295,0.248,0.000282,0.127,0.181,96.433,269227.0,10193671.0,33510.0,1626.0,4538843.0,pop
5644,0.646,0.809,1.0,-3.99,0.0282,0.0854,0.0,0.0806,0.588,139.2,229467.0,42217957.0,239130.0,10206.0,65611091.0,pop
5645,0.7,0.618,11.0,-4.593,0.0261,0.232,2.65e-05,0.072,0.937,106.061,286973.0,25965564.0,139051.0,5997.0,31664188.0,pop
5651,0.42,0.829,4.0,-4.76,0.0989,0.239,0.0,0.102,0.6,146.915,285333.0,3882160.0,20882.0,918.0,3465339.0,pop
5652,0.687,0.818,0.0,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,165753.0,5702664.0,60995.0,1077.0,119404905.0,electronic
5656,0.786,0.401,2.0,-5.777,0.112,0.855,0.0,0.134,0.671,116.9,188528.0,26672.0,839.0,47.0,1240137.0,electronic
5660,0.797,0.7,0.0,-8.207,0.0411,0.0138,0.178,0.0454,0.754,120.032,468467.0,782484.0,4171.0,227.0,1121957.0,electronic
5661,0.838,0.905,9.0,-4.454,0.0369,0.00557,0.428,0.343,0.836,125.9,891041.0,8937227.0,130889.0,4303.0,0.0,electronic
5662,0.586,0.89,11.0,-1.988,0.0369,0.012,0.00508,0.114,0.426,119.062,204320.0,87015957.0,607512.0,29941.0,107036296.0,alternative rock
5664,0.537,0.877,9.0,-1.761,0.0358,0.0183,7.97e-05,0.22,0.649,153.996,230600.0,40895152.0,226212.0,7829.0,54779839.0,alternative rock
5666,0.43,0.916,4.0,-2.9,0.058,0.0357,0.0,0.173,0.449,75.467,184800.0,4078822.0,58208.0,1595.0,20613794.0,alternative rock
5668,0.616,0.376,2.0,-8.898,0.0239,0.524,0.000821,0.0831,0.0883,105.026,253973.0,9453272.0,72745.0,2763.0,21061649.0,alternative rock
5669,0.494,0.735,4.0,-3.359,0.0312,0.000327,0.00277,0.2,0.178,114.447,240440.0,7544256.0,43274.0,1450.0,13731774.0,alternative rock
5670,0.615,0.816,11.0,-3.061,0.0289,0.000977,0.00526,0.0457,0.506,126.028,241280.0,3319348.0,20686.0,762.0,9488293.0,alternative rock
5674,0.6,0.633,4.0,-7.507,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947.0,76954659.0,225856.0,6333.0,62121476.0,latin
5676,0.799,0.843,11.0,-4.424,0.053,0.0338,3.33e-05,0.199,0.96,110.726,253347.0,103428021.0,438836.0,14330.0,68231856.0,latin
5681,0.564,0.505,11.0,-7.339,0.0659,0.692,0.0081,0.167,0.899,113.472,342173.0,1458339.0,8912.0,435.0,7015237.0,latin
5682,0.655,0.894,2.0,-7.696,0.0994,0.0271,0.0684,0.0414,0.785,152.354,206720.0,137438.0,1067.0,60.0,65087568.0,rock
5683,0.616,0.701,1.0,-8.467,0.0629,0.00321,0.0,0.39,0.411,78.983,135973.0,9162144.0,59392.0,2735.0,38156056.0,rock
5684,0.667,0.757,9.0,-11.553,0.0405,0.0128,2.14e-05,0.0509,0.912,122.292,255267.0,2353442.0,21779.0,687.0,42154673.0,rock
5685,0.786,0.621,7.0,-9.805,0.0282,0.576,0.000403,0.123,0.54,111.459,164360.0,2455221.0,19506.0,332.0,23512022.0,rock
5686,0.648,0.535,9.0,-12.239,0.314,0.286,0.0,0.073,0.589,176.114,186467.0,17594830.0,75287.0,2738.0,39272702.0,rock
5687,0.72,0.784,0.0,-7.905,0.103,0.075,0.108,0.0482,0.963,162.362,263200.0,1590949.0,22221.0,572.0,26771132.0,rock
5688,0.794,0.908,2.0,-7.132,0.0402,0.291,0.251,0.0236,0.965,123.597,181600.0,3231359.0,34511.0,741.0,45951218.0,rock
5689,0.568,0.858,2.0,-8.593,0.0506,0.115,3.5e-05,0.176,0.383,120.624,269053.0,2000166.0,22158.0,688.0,23600296.0,rock
5690,0.694,0.466,7.0,-10.659,0.0441,0.132,5.94e-06,0.562,0.655,111.231,186467.0,8779104.0,36397.0,1353.0,9213724.0,rock
5691,0.803,0.672,7.0,-9.285,0.035,0.174,0.00167,0.051,0.772,111.179,214760.0,990079.0,10437.0,320.0,11667477.0,rock
5692,0.659,0.812,4.0,-7.499,0.0487,0.23,0.0,0.0951,0.888,83.014,235133.0,49980402.0,315827.0,10620.0,259354180.0,pop
5693,0.596,0.688,9.0,-6.367,0.0345,0.196,0.0,0.121,0.817,172.837,204867.0,65237669.0,423325.0,16176.0,0.0,pop
5694,0.672,0.881,9.0,-3.142,0.0447,0.0588,0.0,0.406,0.68,122.012,177213.0,1002997.0,23157.0,606.0,8704969.0,blues
5695,0.682,0.744,8.0,-6.981,0.0365,0.376,0.00951,0.06,0.827,132.493,257200.0,8810841.0,64377.0,2898.0,34889112.0,pop
5696,0.405,0.589,6.0,-7.51,0.0586,0.252,0.0,0.661,0.808,83.373,287227.0,43319945.0,246552.0,5611.0,47878385.0,blues
5697,0.62,0.884,1.0,-4.127,0.0441,0.00595,1.1e-06,0.201,0.594,125.39,207307.0,22029994.0,204395.0,6499.0,35874741.0,blues
5698,0.674,0.471,9.0,-8.199,0.0719,0.0946,0.0,0.22,0.219,127.963,183345.0,58437.0,837.0,21.0,17813284.0,blues
5699,0.636,0.558,7.0,-7.076,0.0245,0.462,0.0,0.062,0.572,100.113,243987.0,14889544.0,65084.0,2013.0,33166215.0,pop
5700,0.73,0.934,4.0,-3.995,0.078,0.168,2.56e-05,0.142,0.758,122.018,153310.0,7048956.0,42354.0,757.0,82173762.0,blues
5701,0.757,0.813,10.0,-4.661,0.0438,0.0459,0.0,0.0741,0.668,121.034,177501.0,20316696.0,695734.0,38727.0,74837540.0,blues
5706,0.281,0.819,0.0,-5.219,0.0348,0.00496,0.0,0.116,0.265,93.49,326213.0,4463705.0,15306.0,412.0,49779714.0,rock
5708,0.635,0.632,7.0,-8.769,0.0305,0.0205,8.09e-05,0.197,0.547,103.022,342160.0,4777350.0,16034.0,629.0,23354589.0,rock
5712,0.811,0.41,9.0,-8.214,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,254493.0,27125701.0,188695.0,5889.0,305044106.0,rock
5713,0.785,0.737,9.0,-5.306,0.0363,0.042,0.000107,0.108,0.971,125.447,218960.0,30967013.0,205955.0,5239.0,187624549.0,rock
5714,0.659,0.919,11.0,-2.658,0.0333,0.155,0.0054,0.312,0.631,123.135,221627.0,15067054.0,78278.0,3998.0,92980423.0,pop
5715,0.635,0.795,7.0,-5.313,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,283667.0,20542418.0,105616.0,5996.0,77438972.0,pop
5716,0.744,0.945,7.0,-3.266,0.0286,0.0509,1.41e-06,0.0435,0.961,113.882,287107.0,15724121.0,77758.0,4171.0,49674025.0,rock
5717,0.432,0.958,9.0,-4.009,0.0819,0.00943,2.79e-06,0.227,0.874,164.018,174360.0,2719561.0,13788.0,555.0,43655526.0,pop
5718,0.495,0.969,2.0,-4.994,0.0427,0.00399,2.55e-05,0.404,0.966,156.135,229240.0,6899292.0,38571.0,1604.0,33277142.0,pop
5719,0.607,0.905,4.0,-4.748,0.0427,0.00122,0.000276,0.0624,0.533,141.984,231200.0,7491995.0,37600.0,2210.0,14063680.0,rock
5720,0.791,0.7,11.0,-6.96,0.0297,0.201,0.000312,0.0562,0.8,120.741,279067.0,3642260.0,25887.0,1361.0,31349024.0,pop
5721,0.574,0.91,6.0,-3.813,0.0371,0.0261,0.00219,0.209,0.611,122.987,226227.0,6874181.0,42066.0,3939.0,12917380.0,pop
5732,0.754,0.811,5.0,-3.679,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,267960.0,490052706.0,2429510.0,75603.0,334689122.0,pop
5733,0.849,0.499,2.0,-7.872,0.271,0.117,4.97e-05,0.268,0.504,92.982,359973.0,28602.0,388.0,17.0,50089078.0,hip hop
5734,0.827,0.635,11.0,-6.77,0.251,0.278,0.000119,0.109,0.766,88.87,275640.0,25507067.0,254348.0,10023.0,44291703.0,hip hop
5735,0.748,0.693,11.0,-7.832,0.278,0.282,0.0,0.123,0.768,88.802,275947.0,25507067.0,254348.0,10023.0,22968384.0,hip hop
5736,0.777,0.846,10.0,-3.11,0.194,0.0508,0.0,0.309,0.646,105.45,232800.0,12328176.0,80830.0,6582.0,22590830.0,hip hop
5737,0.837,0.736,10.0,-8.367,0.378,0.225,0.0,0.0549,0.905,104.907,234093.0,16818029.0,143522.0,5962.0,0.0,hip hop
5738,0.874,0.716,9.0,-5.859,0.252,0.0621,1.39e-05,0.253,0.674,95.587,256867.0,16974.0,296.0,9.0,17045244.0,hip hop
5739,0.854,0.602,6.0,-10.162,0.32,0.0689,0.0,0.292,0.592,99.429,252520.0,3291994.0,59799.0,111.0,14792169.0,hip hop
5740,0.787,0.773,2.0,-8.533,0.328,0.0732,0.102,0.105,0.844,85.658,197267.0,69098.0,690.0,32.0,8658237.0,hip hop
5744,0.574,0.751,9.0,-6.063,0.0317,0.215,0.0,0.352,0.535,166.015,219267.0,1040046.0,14664.0,347.0,3073728.0,hip hop
5746,0.71,0.609,6.0,-6.162,0.114,0.0347,0.0,0.0914,0.743,148.009,225240.0,3862897.0,51335.0,1791.0,4954761.0,hip hop
5747,0.742,0.589,9.0,-4.344,0.0735,0.0486,4.02e-06,0.15,0.665,142.012,181520.0,15768536.0,160980.0,7352.0,15883637.0,hip hop
5761,0.657,0.611,6.0,-5.415,0.225,0.00937,0.0,0.146,0.616,132.062,283653.0,12596968.0,152904.0,6220.0,160002061.0,hip hop
5763,0.514,0.961,2.0,-3.726,0.347,0.178,1.64e-06,0.146,0.686,87.211,213827.0,10819022.0,81351.0,4188.0,19042461.0,hip hop
5764,0.686,0.818,5.0,-5.111,0.241,0.0374,0.0,0.329,0.633,83.182,293800.0,11613707.0,96424.0,3259.0,18177298.0,hip hop
5765,0.465,0.546,5.0,-8.749,0.295,0.077,0.0,0.314,0.186,97.886,235200.0,5398591.0,77888.0,3330.0,4421606.0,hip hop
5766,0.602,0.938,1.0,-3.378,0.238,0.0164,0.0,0.0612,0.562,168.417,240000.0,29248813.0,250969.0,10001.0,16668187.0,hip hop
5767,0.903,0.798,1.0,-2.806,0.153,0.0273,0.00131,0.453,0.661,100.482,180680.0,1146614.0,2934.0,67.0,2232124.0,hip hop
5768,0.477,0.845,11.0,-5.505,0.311,0.00314,0.0,0.397,0.414,83.101,172499.0,2758460.0,58214.0,3493.0,3352657.0,hip hop
5769,0.759,0.607,10.0,-8.744,0.371,0.00767,0.0,0.354,0.576,168.107,216268.0,1278327.0,25775.0,614.0,1165658.0,hip hop
5770,0.504,0.603,1.0,-7.785,0.274,0.0286,0.0,0.204,0.471,152.446,137939.0,7749112.0,103572.0,5297.0,7908815.0,hip hop
5771,0.212,0.301,2.0,-12.505,0.0384,0.963,0.0033,0.13,0.0798,84.025,177333.0,191813.0,3880.0,2.0,75381240.0,classic
5772,0.295,0.408,4.0,-16.632,0.0693,0.804,0.148,0.165,0.164,150.454,237413.0,207852.0,3870.0,123.0,50101776.0,classic
5773,0.163,0.0994,5.0,-24.845,0.0443,0.785,0.903,0.101,0.0359,68.778,284853.0,51325.0,1015.0,92.0,8856597.0,classic
5774,0.311,0.252,8.0,-15.76,0.0394,0.98,0.389,0.625,0.0887,71.598,169880.0,545182.0,7073.0,28.0,14854476.0,classic
5775,0.157,0.175,0.0,-18.829,0.0375,0.413,0.856,0.117,0.0348,81.924,106453.0,4406074.0,41513.0,2938.0,8813838.0,classic
5776,0.212,0.118,2.0,-19.162,0.032,0.763,0.655,0.0939,0.152,73.056,195200.0,18741.0,209.0,4.0,451482.0,classic
5777,0.259,0.0859,8.0,-22.854,0.0392,0.971,0.834,0.119,0.0551,135.391,580253.0,888.0,24.0,0.0,3096863.0,classic
5778,0.242,0.356,2.0,-13.189,0.046,0.971,0.0306,0.161,0.152,89.202,402040.0,322712.0,3158.0,128.0,2369120.0,classic
5780,0.187,0.046,2.0,-22.31,0.0389,0.941,0.798,0.0916,0.0386,78.895,458267.0,655362.0,3762.0,340.0,0.0,classic
5781,0.756,0.532,9.0,-5.096,0.0764,0.0948,8.93e-06,0.111,0.571,172.096,257813.0,815252.0,4645.0,421.0,10881697.0,hip hop
5783,0.496,0.872,11.0,-1.863,0.234,0.175,8.28e-06,0.406,0.736,79.993,236200.0,930347.0,12103.0,555.0,7909576.0,hip hop
5786,0.621,0.844,2.0,-3.707,0.136,0.121,4.67e-05,0.351,0.49,78.51,223787.0,1068010.0,8892.0,377.0,3735113.0,hip hop
5787,0.697,0.826,0.0,-4.719,0.377,0.205,0.0,0.0699,0.504,104.003,166227.0,230203.0,4421.0,194.0,2345302.0,hip hop
5788,0.477,0.904,2.0,-3.865,0.314,0.00719,0.0,0.165,0.257,154.534,190379.0,877775.0,38435.0,1971.0,1673447.0,hip hop
5789,0.724,0.641,8.0,-5.297,0.163,0.0777,0.0,0.226,0.354,91.99,221707.0,61799.0,1531.0,92.0,5726666.0,hip hop
5790,0.832,0.653,10.0,-7.573,0.195,0.238,0.0,0.122,0.512,90.479,248760.0,5027213.0,68000.0,1618.0,0.0,hip hop
5791,0.563,0.847,1.0,-4.493,0.0468,0.0891,0.0,0.121,0.666,96.06,212720.0,8736493.0,61543.0,2038.0,56261337.0,country
5792,0.355,0.478,0.0,-8.323,0.0334,0.569,2.88e-06,0.194,0.271,102.967,266920.0,77653564.0,394760.0,9627.0,113807657.0,country
5793,0.52,0.333,2.0,-11.508,0.0302,0.816,0.0,0.188,0.198,74.165,259893.0,234466296.0,1428964.0,58670.0,218223347.0,country
5794,0.559,0.464,6.0,-9.687,0.0272,0.55,0.0,0.107,0.351,98.354,194307.0,36549339.0,162099.0,5092.0,51348342.0,country
5795,0.493,0.643,0.0,-5.19,0.0299,0.512,2.43e-05,0.209,0.3,144.704,321640.0,2187340.0,7728.0,386.0,77033234.0,country
5796,0.445,0.744,2.0,-7.978,0.0424,0.343,6.73e-05,0.167,0.48,185.199,208267.0,8957974.0,28989.0,1497.0,95439261.0,country
5797,0.485,0.726,5.0,-4.2,0.0327,0.0603,1.75e-05,0.225,0.288,140.781,271907.0,150455253.0,608897.0,17350.0,65357772.0,country
5798,0.519,0.379,0.0,-9.906,0.0279,0.619,1.85e-06,0.108,0.208,85.929,247053.0,46938811.0,267243.0,12307.0,43082035.0,country
5799,0.592,0.39,9.0,-10.642,0.027,0.477,0.0,0.12,0.143,146.039,226227.0,14125887.0,54905.0,2022.0,37827892.0,country
5800,0.548,0.617,0.0,-7.093,0.0284,0.0848,5.13e-05,0.113,0.339,76.367,272587.0,28870319.0,156305.0,5577.0,20594725.0,country
5801,0.66,0.523,4.0,-12.068,0.0608,0.0238,0.0,0.142,0.794,126.342,242960.0,7759291.0,42136.0,1460.0,121920128.0,country
5802,0.688,0.459,7.0,-9.353,0.0365,0.144,0.0,0.0816,0.493,75.184,255000.0,138372638.0,676334.0,30072.0,128648571.0,country
5805,0.729,0.553,5.0,-8.983,0.085,0.266,0.0,0.0809,0.935,78.085,164600.0,18397125.0,130727.0,1322.0,43973537.0,country
5806,0.7,0.386,9.0,-15.559,0.0311,0.152,0.000474,0.0878,0.363,118.637,219733.0,4539156.0,28615.0,1371.0,21477686.0,country
5811,0.432,0.109,9.0,-15.925,0.0368,0.889,0.772,0.0939,0.0797,92.682,65040.0,60924.0,562.0,3.0,12549289.0,classic
5812,0.421,0.118,2.0,-17.703,0.0408,0.842,0.938,0.115,0.175,104.03,68692.0,229657.0,3188.0,4.0,51606375.0,classic
5813,0.336,0.044,7.0,-29.255,0.0456,0.982,0.96,0.221,0.0666,90.243,172444.0,621891.0,7481.0,9.0,41878507.0,classic
5814,0.22,0.043,4.0,-28.726,0.0438,0.975,0.402,0.062,0.11,118.456,165572.0,250753.0,2583.0,11.0,18988638.0,classic
5815,0.367,0.107,9.0,-20.273,0.0471,0.862,0.926,0.107,0.146,129.368,78875.0,62864.0,871.0,7.0,9495529.0,classic
5816,0.252,0.0875,9.0,-24.711,0.0403,0.989,0.873,0.108,0.126,135.774,108969.0,84145.0,1416.0,5.0,13622628.0,classic
5817,0.201,0.133,9.0,-19.194,0.0387,0.927,0.961,0.116,0.0775,155.788,157222.0,253187.0,3656.0,7.0,21672580.0,classic
5818,0.511,0.126,7.0,-20.852,0.0374,0.895,0.869,0.102,0.403,103.997,123158.0,2798.0,106.0,15.0,24641200.0,classic
5819,0.36,0.0854,0.0,-20.406,0.0343,0.993,0.737,0.115,0.0773,58.322,111836.0,78017.0,832.0,3.0,7434593.0,classic
5821,0.677,0.52,4.0,-6.255,0.334,0.00277,0.0,0.0532,0.768,203.862,193093.0,28261569.0,227808.0,4234.0,91182232.0,R&B
5822,0.912,0.511,9.0,-6.365,0.203,0.0259,0.0,0.0442,0.611,101.628,231800.0,10752641.0,56560.0,1535.0,55082469.0,R&B
5823,0.685,0.38,8.0,-11.219,0.112,0.373,0.0,0.0371,0.87,175.562,252267.0,20597417.0,190822.0,4271.0,75790162.0,R&B
5824,0.764,0.525,8.0,-5.969,0.048,0.0296,0.0,0.0993,0.787,95.813,289413.0,76971300.0,377800.0,10464.0,93037718.0,R&B
5825,0.694,0.511,8.0,-9.34,0.0449,0.274,0.0,0.166,0.931,87.014,198880.0,13539103.0,91549.0,2317.0,24008203.0,blues
5826,0.66,0.71,1.0,-4.541,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,264933.0,17438949.0,115026.0,3487.0,40400843.0,R&B
